ExportDate	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	MediaName	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	FixationIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[Stu-Rectangle 6]Hit	AOI[Stu-Rectangle 7]Hit	AOI[Stu-Rectangle 8]Hit	AOI[Stu-Rectangle 9]Hit	AOI[Stu-Rectangle 10]Hit	AOI[Stu-Rectangle 11]Hit	AOI[Stu-Rectangle 12]Hit	AOI[Stu-Rectangle 13]Hit	AOI[Stu-Rectangle 14]Hit	AOI[Stu-Rectangle 15]Hit	AOI[Stu-Rectangle 16]Hit	AOI[Stu-Rectangle 17]Hit	AOI[Stu-Rectangle 18]Hit	AOI[Stu-Rectangle 19]Hit	AOI[Stu-Rectangle 20]Hit	AOI[Stu-Rectangle 21]Hit	AOI[Stu-Rectangle 22]Hit	AOI[Stu-Rectangle 23]Hit	AOI[Stu-Rectangle 24]Hit	AOI[Stu-Rectangle 25]Hit	AOI[Stu-Rectangle 26]Hit	AOI[Stu-Rectangle 27]Hit	AOI[Stu-Rectangle 28]Hit	AOI[Stu-Rectangle 29]Hit	AOI[Stu-Rectangle 30]Hit	AOI[Stu-Rectangle 31]Hit	AOI[Stu-Rectangle 32]Hit	AOI[Stu-Rectangle 33]Hit	AOI[Stu-Rectangle 34]Hit	AOI[Stu-Rectangle 35]Hit	AOI[Stu-Rectangle 36]Hit	AOI[Stu-Rectangle 37]Hit	AOI[Stu-Rectangle 39]Hit	AOI[Stu-Rectangle 40]Hit	AOI[Stu-Rectangle 41]Hit	AOI[Stu-Rectangle 42]Hit	AOI[Stu-Rectangle 43]Hit	AOI[Stu-Rectangle 44]Hit	AOI[Stu-Rectangle 45]Hit	AOI[VehSJ-Rectangle]Hit	AOI[VehSJ-Rectangle 2]Hit	AOI[VehSJ-Rectangle 3]Hit	AOI[VehSJ-Rectangle 4]Hit	AOI[VehSJ-Rectangle 5]Hit	AOI[VehSJ-Rectangle 6]Hit	AOI[VehSJ-Rectangle 7]Hit	AOI[VehSJ-Rectangle 8]Hit	AOI[VehSJ-Rectangle 9]Hit	AOI[VehSJ-Rectangle 10]Hit	AOI[VehSJ-Rectangle 11]Hit	AOI[VehSJ-Rectangle 12]Hit	AOI[VehSJ-Rectangle 13]Hit	AOI[VehSJ-Rectangle 14]Hit	AOI[VehSJ-Rectangle 15]Hit	AOI[VehSJ-Rectangle 16]Hit	AOI[VehSJ-Rectangle 17]Hit	AOI[VehSJ-Rectangle 18]Hit	AOI[VehSJ-Rectangle 19]Hit	AOI[VehSJ-Rectangle 20]Hit	AOI[VehSJ-Rectangle 21]Hit	AOI[VehSJ-Rectangle 22]Hit	AOI[VehSJ-Rectangle 23]Hit	AOI[VehSJ-Rectangle 24]Hit	AOI[VehSJ-Rectangle 25]Hit	AOI[VehSJ-Rectangle 26]Hit	AOI[VehSJ-Rectangle 27]Hit	AOI[VehSJ-Rectangle 28]Hit	AOI[VehSJ-Rectangle 29]Hit	AOI[VehSJ-Rectangle 30]Hit	AOI[VehSJ-Rectangle 31]Hit	AOI[VehSJ-Rectangle 32]Hit	AOI[VehSJ-Rectangle 33]Hit	AOI[VehSJ-Rectangle 34]Hit	ValidityLeft	ValidityRight	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89031	14:56:55.786	1556539103689781	329	Fixation	283	451	115	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89048	14:56:55.803	1556539103706400	329	Fixation	283	451	115	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89064	14:56:55.819	1556539103723023	329	Fixation	283	451	115	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89081	14:56:55.836	1556539103739645	329	Fixation	283	451	115	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89098	14:56:55.853	1556539103756394		Saccade	33			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89114	14:56:55.869	1556539103773015		Saccade	33			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89131	14:56:55.886	1556539103789639		Unclassified	17			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89148	14:56:55.902	1556539103806261		Saccade	17			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89164	14:56:55.919	1556539103823008		Unclassified	50			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89181	14:56:55.936	1556539103839629		Unclassified	50			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89198	14:56:55.952	1556539103856254		Unclassified	50			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89214	14:56:55.969	1556539103872875		Saccade	17			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89231	14:56:55.986	1556539103889624	330	Fixation	150	573	116	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89248	14:56:56.002	1556539103906244	330	Fixation	150	573	116	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89264	14:56:56.019	1556539103922867	330	Fixation	150	573	116	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89281	14:56:56.036	1556539103939489	330	Fixation	150	573	116	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89298	14:56:56.052	1556539103956238	330	Fixation	150	573	116	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89314	14:56:56.069	1556539103972859	330	Fixation	150	573	116	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89331	14:56:56.086	1556539103989489	330	Fixation	150	573	116	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89348	14:56:56.102	1556539104006107	330	Fixation	150	573	116	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89364	14:56:56.119	1556539104022853	330	Fixation	150	573	116	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89381	14:56:56.136	1556539104039475		Saccade	50			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89398	14:56:56.152	1556539104056099		Saccade	50			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89414	14:56:56.169	1556539104072734		Saccade	50			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89431	14:56:56.186	1556539104089466	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89448	14:56:56.202	1556539104106089	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89464	14:56:56.219	1556539104122711	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89481	14:56:56.236	1556539104139335	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89498	14:56:56.252	1556539104156082	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89514	14:56:56.269	1556539104172717	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89531	14:56:56.286	1556539104189325	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89547	14:56:56.302	1556539104205949	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89564	14:56:56.319	1556539104222571	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89581	14:56:56.336	1556539104239320	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89597	14:56:56.352	1556539104255941	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89614	14:56:56.369	1556539104272565	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89631	14:56:56.385	1556539104289186	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89647	14:56:56.402	1556539104305934	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89664	14:56:56.419	1556539104322556	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89681	14:56:56.435	1556539104339180	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89697	14:56:56.452	1556539104355801	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89714	14:56:56.469	1556539104372549	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89731	14:56:56.485	1556539104389171	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89747	14:56:56.502	1556539104405795	331	Fixation	333	790	127	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89764	14:56:56.519	1556539104422417		Saccade	33			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89781	14:56:56.535	1556539104439166		Saccade	33			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89797	14:56:56.552	1556539104455785	332	Fixation	200	708	114	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89814	14:56:56.569	1556539104472410	332	Fixation	200	708	114	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89831	14:56:56.585	1556539104489031	332	Fixation	200	708	114	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89847	14:56:56.602	1556539104505781	332	Fixation	200	708	114	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89864	14:56:56.619	1556539104522401	332	Fixation	200	708	114	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89881	14:56:56.635	1556539104539025	332	Fixation	200	708	114	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89897	14:56:56.652	1556539104555658	332	Fixation	200	708	114	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89914	14:56:56.669	1556539104572395	332	Fixation	200	708	114	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89931	14:56:56.685	1556539104589017	332	Fixation	200	708	114	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89947	14:56:56.702	1556539104605652	332	Fixation	200	708	114	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89964	14:56:56.719	1556539104622261	332	Fixation	200	708	114	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89981	14:56:56.735	1556539104639010	332	Fixation	200	708	114	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	89997	14:56:56.752	1556539104655642		Saccade	67			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	90014	14:56:56.769	1556539104672254		Saccade	67			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	90030	14:56:56.785	1556539104688876		Saccade	67			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	90047	14:56:56.802	1556539104705636		Saccade	67			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	90064	14:56:56.819	1556539104722246	333	Fixation	67	309	134	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	90080	14:56:56.835	1556539104738869	333	Fixation	67	309	134	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	90097	14:56:56.852	1556539104755491	333	Fixation	67	309	134	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	90114	14:56:56.869	1556539104772239	333	Fixation	67	309	134	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	90130	14:56:56.885	1556539104788860		Saccade	17			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	90147	14:56:56.902	1556539104805485	334	Fixation	67	323	154	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	90164	14:56:56.918	1556539104822104	334	Fixation	67	323	154	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	90180	14:56:56.935	1556539104838852	334	Fixation	67	323	154	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	90197	14:56:56.952	1556539104855476	334	Fixation	67	323	154	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
02/05/2019	PlainHL-StrideHL-SV	N-S-SV1	Recn01	29/04/2019	258520	studentClass-noSH.png	90214	14:56:56.968	1556539104872099		Saccade	33			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																			0	0	
